Island Group,Person,Entry-1,SampleID,1990 Landcover,1990 sub-class,First year of cloud-free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6
Irian Jaya,Hani,8,1879,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,No,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1880,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1881,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1882,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Disagree - minor,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1883,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1884,Primary intact,NA,1994,High,Yes,High,,2001,2000,Degraded - Selective Logging,Low,,2014,2013,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Cleared - Small-holder land use ,Agree,Yes,2012,No,High,Diana checked,Spot partially obscured by clouds,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1885,Primary intact,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1886,Primary intact,NA,1991,High,Yes,High,,2015,2014,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2009,No,High,Diana checked,Possible the area was logged before 2015,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1887,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1888,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1889,Primary intact,NA,2000,Low,No,Low,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1890,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1891,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1892,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1893,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2005,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1894,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1895,Primary intact,NA,1990,High,Yes,High,,1998,1993,Degraded - Selective Logging,High,,2014,2013,Degraded - Selective Logging,High,,2016,2015,Degraded - Selective Logging,High,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Selective Logging Degraded - Selective Logging,Disagree - minor,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1896,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1897,Primary degraded,NA,1994,Low,Yes,High,,2002,2001,Cleared - Small-holder land use,High,,2015,2014,Cleared - Small-holder land use,High,,,,,,,Belukar,SPOT not available,Cleared - Small-holder land use Cleared - Small-holder land use ,Disagree - major,No,2001,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1898,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,SPOT not available,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1899,Primary intact,NA,1990,High,Yes,Low,,2003,2002,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1900,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1901,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1902,Primary intact,NA,1996,High,Yes,High,,2002,2001,Degraded - Selective Logging,Low,,2005,2004,Degraded - Selective Logging,Low,,2010,2009,Degraded - Selective Logging,High,,Hutan Rawa Sekunder,,Degraded - Selective Logging Degraded - Selective Logging Degraded - Selective Logging,Disagree - minor,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1903,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,SPOT not available,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1904,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1905,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1906,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1907,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1908,Non Forest,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1909,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2012,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1910,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,2016,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1911,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1912,Primary intact,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,Low,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1913,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1914,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1915,Primary degraded,NA,1990,High,Yes,High,,2015,2014,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1916,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1917,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,SPOT not available,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1918,Primary intact,NA,1994,Low,No,Low,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,Low,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1919,Primary intact,NA,1998,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1920,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2005,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1921,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1922,Primary degraded,NA,1994,High,Yes,High,,2010,2009,Degraded - Selective Logging,Low,,2014,2013,Degraded - Selective Logging,High,,,,,,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Selective Logging ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1923,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,SPOT not available,  ,Agree,No,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1924,Primary degraded,NA,1990,High,Yes,High,,2011,2010,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1925,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1926,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1927,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1928,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1929,Primary intact,NA,1990,High,Yes,High,,1997,1996,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1930,Non Forest,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1931,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1932,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1933,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1934,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1935,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1936,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2010,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,8,1937,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1938,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1939,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1940,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1941,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1942,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1943,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1944,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1945,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1946,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1947,Non Forest,NA,1998,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1948,Non Forest,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1949,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1950,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1951,Primary intact,NA,1992,High,Yes,High,,2005,2004,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1952,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1953,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1954,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1955,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1956,Primary intact,NA,1990,High,Yes,High,,1998,1997,Degraded - Nearby clearing,High,,2013,2012,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing Degraded - Nearby clearing ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1957,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1958,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2010,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1959,Primary intact,NA,1995,High,Yes,High,,2000,1995,Degraded - Nearby clearing,High,roading,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1960,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1961,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2009,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1962,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1963,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2006,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1964,Primary intact,NA,1990,High,Yes,High,,2004,2003,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1965,Primary intact,NA,1992,High,Yes,High,,2008,2007,Degraded - Selective Logging,High,,2012,2011,Degraded - Selective Logging,High,,,,,,,Hutan Sekunder,,Degraded - Selective Logging Degraded - Selective Logging ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1966,Primary degraded,NA,1993,High,Yes,High,,1999,1993,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar Rawa,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1967,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1968,Non Forest,NA,1997,High,No,High,river,,,,,,,,,,,,,,,,Hutan Sekunder,it is land from sedimentation of river banks,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1969,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1970,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1971,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2016,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1972,Primary degraded,NA,1990,High,Yes,High,,1998,1997,Degraded - Nearby clearing,High,,2015,2014,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing Degraded - Nearby clearing ,Disagree - minor,Yes,2013,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1973,Non Forest,NA,1995,High,Yes,High,,,,,,,,,,,,,,,,,Hutan Sekunder,it is land from sedimentation of river banks,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1974,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1975,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1976,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1977,Primary intact,NA,1990,High,Yes,High,,2011,2010,Degraded - Nearby clearing,Low,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1978,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1979,Primary intact,NA,1990,High,No,Low,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1980,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1981,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1982,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2015,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1983,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1984,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1985,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1986,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1987,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1988,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1989,Primary degraded,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1990,Primary intact,NA,1990,High,Yes,High,,2006,2005,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1991,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2010,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1992,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1993,Non Forest,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,2012,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1994,Primary intact,NA,1993,High,Yes,High,,2004,2003,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,9,1995,Primary intact,NA,1990,High,Yes,High,,2011,2010,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,none,No,High,Yazid checked,,,,,,,,,,,,,,,,,
