Island Group,Check,SPOT data is cloudy; LULC from GE 2014,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final intepreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sumatera,Same sample ID,Over-entry,3,8317,8317,8317,Non Forest,NA,1994,Low,No,High,No image available until 1994 (pixel still forested in 1989),,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,Yes,2012,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8318,8318,8318,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8319,8319,8319,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8320,8320,8320,Primary intact,NA,1990,High,Yes,High,,1998,1995,Cleared - Abandoned/transitional,High,,2009,2008,Cleared - Abandoned/transitional,Low,Not clear if the  pixel was planted after this change,,,,,,Belukar,"Likely palm estate, unclear if pixel has been planted yet",Cleared - Abandoned/transitional Cleared - Abandoned/transitional ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8321,8321,8321,Primary intact,NA,1990,High,Yes,High,,1998,1997,Cleared - Tree plantations,High,,2008,2007,Cleared - Tree plantations,High,,2013,2012,Cleared - Tree plantations,High,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,Yes,2014,Yes,High,Diana checked,Cleared once more in 2016,,2016,2015,Cleared - Tree plantations,High,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8322,8322,8322,Primary intact,NA,1990,High,Yes,High,,2004,2003,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,No,2015,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8323,8323,8323,Non Forest,NA,1990,High,No,Low,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2017,No,High,Anna checked,delete change events,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8324,8324,8324,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8325,8325,8325,Non Forest,NA,1990,Low,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8326,8326,8326,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8327,8327,8327,Primary intact,NA,1992,High,Yes,Low,,2009,2008,Degraded - Selective Logging,High,,2010,2009,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - major,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8328,8328,8328,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8329,8329,8329,Primary intact,NA,1991,High,Yes,High,,2004,2003,Degraded - Selective Logging,High,,2005,2004,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Cleared - Small-holder land use ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8330,8330,8330,Non Forest,NA,1990,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8331,8331,8331,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8332,8332,8332,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8333,8333,8333,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8334,8334,8334,Primary intact,NA,1990,High,Yes,High,Sample complete!,1999,1998,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8335,8335,8335,Primary intact,NA,1991,High,Yes,High,,1992,1991,Degraded - Selective Logging,High,,2005,2004,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Selective Logging Cleared - Abandoned/transitional ,Disagree - major,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8336,8336,8336,Primary degraded,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8337,8337,8337,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8338,8338,8338,Primary intact,NA,1992,Low,Yes,High,,1999,1996,Degraded - Selective Logging,High,,2002,2001,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8339,8339,8339,Primary intact,NA,1990,High,Yes,High,,1996,1995,Degraded - Selective Logging,High,,1997,1996,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Selective Logging Cleared - Palm estates ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8340,8340,8340,Primary degraded,NA,1990,High,Yes,High,,2012,2011,Cleared - Small-holder land use,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8341,8341,8341,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8342,8342,8342,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8343,8343,8343,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8344,8344,8344,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8345,8345,8345,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8346,8346,8346,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8347,8347,8347,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8348,8348,8348,Primary intact,NA,1990,High,Yes,High,,2006,2005,Cleared - Tree plantations,High,,2011,2010,Cleared - Tree plantations,High,,2015,2014,Cleared - Tree plantations,High,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Tree plantations Cleared - Tree plantations,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8349,8349,8349,Primary degraded,NA,1992,High,Yes,High,,1996,1995,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8350,8350,8350,Primary intact,NA,1992,High,Yes,High,,2005,2004,Degraded - Nearby clearing,High,,2014,2013,Cleared - Palm estates,High,,,,,,,Perkebunan,,Degraded - Nearby clearing Cleared - Palm estates ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8351,8351,8351,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8352,8352,8352,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8353,8353,8353,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8354,8354,8354,Primary degraded,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8355,8355,8355,Non Forest,NA,1990,High,No,Low,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8356,8356,8356,Primary intact,NA,1990,High,Yes,High,,2008,2007,Degraded - Nearby clearing,High,,2013,2012,Cleared - Palm estates,,,,,,,,Perkebunan,,Degraded - Nearby clearing Cleared - Palm estates ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8357,8357,8357,Primary degraded,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8358,8358,8358,Primary intact,NA,1992,High,No,High,Sample complete!,1996,1995,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8359,8359,8359,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8360,8360,8360,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,Sawah (berdasarkan Google Earth),  ,Agree,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8361,8361,8361,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8362,8362,8362,Primary intact,NA,1992,High,Yes,High,,2004,2002,Degraded - Nearby clearing,High,,2009,2008,Cleared - Small-holder land use,,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Nearby clearing Cleared - Small-holder land use ,Disagree - minor,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8363,8363,8363,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,Perkebunan Kelapa Sawit (berdasarkan Google Earth),  ,Agree,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8364,8364,8364,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8365,8365,8365,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8366,8366,8366,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8367,8367,8367,Primary intact,NA,1990,High,No,High,Sample complete!,1994,1990,Degraded - Nearby clearing,Low,,2002,2001,Cleared - Abandoned/transitional,High,,,,,,,Belukar Rawa,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,2015,No,High,Anna checked,image not available in 1994 but clearing surrounded area,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8368,8368,8368,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8369,8369,8369,Primary degraded,NA,1990,High,Yes,Low,,1995,1993,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8370,8370,8370,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8371,8371,8371,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8372,8372,8372,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8373,8373,8373,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8374,8374,8374,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8375,8375,8375,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8376,8376,8376,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Hutan Tanaman,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8377,8377,8377,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8378,8378,8378,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - minor,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8379,8379,8379,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8380,8380,8380,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8381,8381,8381,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8382,8382,8382,Non Forest,NA,1991,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8383,8383,8383,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8384,8384,8384,Primary intact,NA,1992,High,Yes,High,,1993,1992,Degraded - Selective Logging,High,,1999,1998,Cleared - Small-holder land use,High,,,,,,,Pertanian Lahan Kering Campur Semak,,Degraded - Selective Logging Cleared - Small-holder land use ,Disagree - minor,Yes,2010,No,High,Anna checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8385,8385,8385,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8386,8386,8386,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,No,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8387,8387,8387,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8388,8388,8388,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8389,8389,8389,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8390,8390,8390,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8391,8391,8391,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Disagree - minor,No,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8392,8392,8392,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8393,8393,8393,Primary degraded,NA,1990,High,Yes,High,,1992,1990,Cleared - Fire,High,,1998,1996,Cleared - Fire,High,,2012,2011,Cleared - Tree plantations,,,Hutan Tanaman,,Cleared - Fire Cleared - Fire Cleared - Tree plantations,Disagree - major,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8394,8394,8394,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2017,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8395,8395,8395,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Tanaman,,  ,Disagree - major,Yes,2014,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8396,8396,8396,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8397,8397,8397,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8398,8398,8398,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8399,8399,8399,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2009,No,High,Anna checked,since 1988 non forest,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8400,8400,8400,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,"Inconsistence, Overentry",4,8401,8401,8401,Primary intact,NA,1991,High,Yes,High,,1999,1998,Degraded - Selective Logging,High,,2004,2001,Cleared - Tree plantations,High,,2012,2008,Cleared - Tree plantations,High,"perubahan lebih dari 3x, landuse sama",Hutan Tanaman,,Degraded - Selective Logging Cleared - Tree plantations Cleared - Tree plantations,Agree,Yes,2013,Yes,High,Anna checked,,,2014,2013,Cleared - Tree plantations,Low,"possible the land was abandoned, didn't immediately regrow",,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8402,8402,8402,Primary degraded,NA,1996,High,Yes,High,,2009,2008,Cleared - Palm estates,High,,,,,,,,,,,,Perkebunan,,Cleared - Palm estates  ,Disagree - major,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8403,8403,8403,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8404,8404,8404,Primary degraded,NA,1990,High,Yes,High,Sample complete!,2013,2012,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - minor,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8405,8405,8405,Primary intact,NA,1990,High,Yes,High,,1997,1996,Cleared - Tree plantations,Low,in Google Earth 1997 clearing,2008,2007,Cleared - Tree plantations,High,,2013,2012,Cleared - Tree plantations,High,,Hutan Tanaman,,Cleared - Tree plantations Cleared - Tree plantations Cleared - Tree plantations,Disagree - minor,Yes,2015,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8406,8406,8406,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Disagree - major,Yes,2009,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8407,8407,8407,Non Forest,NA,1995,High,Yes,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,2015,No,High,Anna checked,,Diana edited,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8408,8408,8408,Primary intact,NA,1990,High,Yes,High,,1992,1991,Degraded - Nearby clearing,High,,1999,1998,Cleared - Tree plantations,High,,2005,2004,Cleared - Tree plantations,High,,Hutan Tanaman,,Degraded - Nearby clearing Cleared - Tree plantations Cleared - Tree plantations,Disagree - major,No,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Inconsistence,6,8409,8409,8409,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,2010,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,OK,9,8410,8410,8410,Non Forest,NA,1991,Low,No,High,image 1990 not available but in google 1990 has non forest (clearing 1989),,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
Sumatera,Same sample ID,Over-entry,3,8411,8411,8411,Non Forest,NA,1990,High,No,High,,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,none,No,High,Anna checked,,,,,,,,,,,,,,,,,,,,
